Date,Product_ID,Product_Name,Category,Cost_Price,Selling_Price,Brand_Score,Inventory_Level,Sales,Days_to_Expire,Promotion_Flag,Discount_Percentage,Adjusted_Price,Weather,Holiday_Flag,Lead_Time_Days,Store_ID
2024-06-14,P0002,Product_2,Vegetables,115.73,166.25,7.16,116,13,7,0,0.0,166.25,Cloudy,0,2,S5
2024-06-14,P0003,Product_3,Beverages,197.95,289.02,5.93,107,13,10,0,0.0,289.02,Cloudy,0,6,S5
2024-06-14,P0004,Product_4,Vegetables,179.66,251.81,6.29,188,25,2,1,5.51,237.94,Cloudy,0,5,S1
2024-06-14,P0005,Product_5,Snacks,141.32,193.58,9.19,179,19,6,1,23.35,148.38,Cloudy,0,2,S3
2024-06-14,P0006,Product_6,Snacks,100.18,118.22,5.02,62,8,4,0,0.0,118.22,Cloudy,0,6,S3
2024-06-14,P0007,Product_7,Bakery,195.97,222.27,6.46,148,13,8,0,0.0,222.27,Cloudy,0,6,S4
2024-06-14,P0008,Product_8,Snacks,42.86,47.27,8.25,122,10,5,0,0.0,47.27,Cloudy,0,5,S2
2024-06-14,P0009,Product_9,Snacks,40.63,60.38,7.26,40,3,5,1,19.31,48.72,Cloudy,0,6,S2
2024-06-14,P0010,Product_10,Bakery,46.49,51.74,5.92,82,8,4,1,12.98,45.02,Cloudy,0,3,S4
2024-06-14,P0011,Product_11,Dairy,14.58,18.95,6.48,168,15,7,1,26.65,13.9,Cloudy,0,5,S5
2024-06-14,P0012,Product_12,Dairy,20.12,24.06,7.28,76,5,8,0,0.0,24.06,Cloudy,0,6,S3
2024-06-14,P0013,Product_13,Snacks,97.88,124.68,8.74,116,8,9,1,23.05,95.94,Cloudy,0,2,S1
2024-06-14,P0014,Product_14,Dairy,145.83,204.86,8.14,57,3,7,0,0.0,204.86,Cloudy,0,2,S3
2024-06-14,P0015,Product_15,Beverages,54.13,60.98,8.74,48,8,11,0,0.0,60.98,Cloudy,0,3,S2
2024-06-14,P0016,Product_16,Dairy,172.47,195.1,6.71,50,7,6,0,0.0,195.1,Cloudy,0,5,S2
2024-06-14,P0017,Product_17,Vegetables,143.21,185.11,7.59,71,3,14,1,5.81,174.36,Cloudy,0,6,S3
2024-06-14,P0018,Product_18,Dairy,72.0,81.26,6.15,149,22,10,1,17.91,66.71,Cloudy,0,4,S1
2024-06-14,P0019,Product_19,Bakery,18.43,25.63,6.32,131,8,14,1,20.35,20.41,Cloudy,0,6,S1
2024-06-14,P0020,Product_20,Bakery,130.37,177.65,9.04,132,14,4,1,13.73,153.26,Cloudy,0,6,S5
2024-06-14,P0021,Product_21,Snacks,39.65,43.74,7.12,104,11,14,0,0.0,43.74,Cloudy,0,3,S3
2024-06-14,P0022,Product_22,Dairy,152.78,226.75,6.55,195,19,12,0,0.0,226.75,Cloudy,0,6,S1
2024-06-14,P0023,Product_23,Beverages,79.42,101.53,6.94,156,15,14,1,9.72,91.66,Cloudy,0,2,S4
2024-06-14,P0024,Product_24,Vegetables,128.92,179.67,6.92,110,11,14,1,18.28,146.83,Cloudy,0,4,S3
2024-06-14,P0025,Product_25,Bakery,133.42,170.12,8.53,63,5,14,0,0.0,170.12,Cloudy,0,6,S5
2024-06-14,P0026,Product_26,Beverages,145.09,184.36,9.28,190,14,2,0,0.0,184.36,Cloudy,0,2,S4
2024-06-14,P0027,Product_27,Bakery,165.42,211.11,7.01,170,19,4,0,0.0,211.11,Cloudy,0,5,S2
2024-06-14,P0028,Product_28,Dairy,65.39,93.87,7.32,42,5,3,0,0.0,93.87,Cloudy,0,3,S1
2024-06-14,P0029,Product_29,Snacks,114.98,166.98,7.35,109,11,1,0,0.0,166.98,Cloudy,0,3,S4
2024-06-14,P0030,Product_30,Dairy,166.6,187.62,9.14,35,4,8,1,12.06,164.99,Cloudy,0,3,S2
2024-06-14,P0031,Product_31,Beverages,75.23,89.18,7.0,34,0,3,1,9.85,80.4,Cloudy,0,5,S3
2024-06-14,P0032,Product_32,Beverages,179.11,230.36,9.09,131,14,6,0,0.0,230.36,Cloudy,0,3,S3
2024-06-14,P0033,Product_33,Beverages,12.54,15.99,5.61,56,13,4,1,10.48,14.31,Cloudy,0,3,S2
2024-06-14,P0034,Product_34,Snacks,125.82,169.02,5.18,35,0,3,1,26.64,123.99,Cloudy,0,4,S1
2024-06-14,P0035,Product_35,Vegetables,46.11,57.57,9.05,197,19,2,0,0.0,57.57,Cloudy,0,2,S4
2024-06-14,P0036,Product_36,Beverages,100.12,112.52,8.87,197,22,2,0,0.0,112.52,Cloudy,0,5,S3
2024-06-14,P0037,Product_37,Dairy,164.56,229.97,5.5,171,13,2,0,0.0,229.97,Cloudy,0,5,S1
2024-06-14,P0038,Product_38,Dairy,32.58,45.75,8.94,62,5,10,1,23.85,34.84,Cloudy,0,3,S3
2024-06-14,P0039,Product_39,Beverages,54.14,80.64,7.95,130,12,9,1,17.96,66.16,Cloudy,0,6,S1
2024-06-14,P0040,Product_40,Dairy,182.31,263.19,7.57,183,15,1,0,0.0,263.19,Cloudy,0,3,S2
2024-06-14,P0041,Product_41,Bakery,111.83,142.31,6.5,56,10,9,0,0.0,142.31,Cloudy,0,3,S3
2024-06-14,P0042,Product_42,Snacks,121.73,172.12,8.19,90,5,1,0,0.0,172.12,Cloudy,0,6,S1
2024-06-14,P0043,Product_43,Snacks,140.68,172.7,5.05,121,10,12,0,0.0,172.7,Cloudy,0,6,S1
2024-06-14,P0044,Product_44,Snacks,162.24,184.25,6.01,81,6,1,1,13.84,158.75,Cloudy,0,4,S4
2024-06-14,P0045,Product_45,Snacks,48.71,61.76,6.03,122,12,6,0,0.0,61.76,Cloudy,0,5,S5
2024-06-14,P0046,Product_46,Dairy,146.89,202.67,6.45,70,8,11,0,0.0,202.67,Cloudy,0,6,S5
2024-06-14,P0047,Product_47,Vegetables,93.03,110.07,6.46,170,15,4,0,0.0,110.07,Cloudy,0,6,S3
2024-06-14,P0048,Product_48,Snacks,85.28,98.34,8.02,135,14,8,0,0.0,98.34,Cloudy,0,5,S4
2024-06-14,P0049,Product_49,Beverages,71.24,99.66,5.57,156,9,4,1,20.96,78.77,Cloudy,0,2,S3
2024-06-14,P0050,Product_50,Bakery,58.98,68.71,5.11,157,11,11,1,25.57,51.14,Cloudy,0,6,S2
2024-06-14,P0051,Product_51,Snacks,144.0,171.83,9.3,148,9,2,0,0.0,171.83,Cloudy,0,2,S2
2024-06-14,P0052,Product_52,Bakery,173.03,203.5,5.93,88,4,9,0,0.0,203.5,Cloudy,0,6,S5
2024-06-14,P0053,Product_53,Vegetables,63.64,72.15,9.49,138,11,14,0,0.0,72.15,Cloudy,0,6,S2
2024-06-14,P0054,Product_54,Vegetables,125.83,188.74,8.11,82,6,2,1,22.7,145.9,Cloudy,0,4,S1
2024-06-14,P0055,Product_55,Bakery,91.48,125.39,8.61,40,4,11,0,0.0,125.39,Cloudy,0,5,S1
2024-06-14,P0056,Product_56,Dairy,107.61,130.12,8.68,165,16,2,0,0.0,130.12,Cloudy,0,5,S3
2024-06-14,P0057,Product_57,Beverages,66.1,95.13,5.95,179,28,3,0,0.0,95.13,Cloudy,0,2,S4
2024-06-14,P0058,Product_58,Beverages,64.47,91.7,6.71,111,6,9,0,0.0,91.7,Cloudy,0,2,S5
2024-06-14,P0059,Product_59,Vegetables,122.85,178.07,5.14,74,7,3,0,0.0,178.07,Cloudy,0,3,S2
2024-06-14,P0060,Product_60,Vegetables,61.17,79.32,6.85,160,19,3,0,0.0,79.32,Cloudy,0,5,S3
2024-06-14,P0061,Product_61,Dairy,108.16,119.31,8.23,71,9,6,0,0.0,119.31,Cloudy,0,6,S3
2024-06-14,P0062,Product_62,Snacks,147.05,185.28,5.35,99,9,9,0,0.0,185.28,Cloudy,0,3,S4
2024-06-14,P0063,Product_63,Snacks,133.4,177.77,8.53,150,17,10,0,0.0,177.77,Cloudy,0,2,S5
2024-06-14,P0064,Product_64,Vegetables,14.05,16.33,9.06,60,10,2,0,0.0,16.33,Cloudy,0,5,S5
2024-06-14,P0065,Product_65,Vegetables,22.51,30.57,7.81,154,15,12,0,0.0,30.57,Cloudy,0,6,S3
2024-06-14,P0066,Product_66,Dairy,176.97,236.5,9.43,153,20,11,0,0.0,236.5,Cloudy,0,3,S4
2024-06-14,P0067,Product_67,Beverages,32.09,41.14,9.02,40,6,13,0,0.0,41.14,Cloudy,0,4,S1
2024-06-14,P0068,Product_68,Snacks,73.93,81.33,6.93,154,11,5,0,0.0,81.33,Cloudy,0,2,S5
2024-06-14,P0069,Product_69,Dairy,157.76,214.73,9.01,170,15,4,0,0.0,214.73,Cloudy,0,3,S5
2024-06-14,P0070,Product_70,Beverages,81.86,120.31,5.58,118,10,8,0,0.0,120.31,Cloudy,0,5,S3
2024-06-14,P0071,Product_71,Snacks,124.65,182.64,7.78,92,11,2,1,28.94,129.78,Cloudy,0,6,S1
2024-06-14,P0072,Product_72,Vegetables,123.55,152.99,7.52,96,8,13,0,0.0,152.99,Cloudy,0,3,S5
2024-06-14,P0073,Product_73,Vegetables,140.27,172.28,6.67,104,14,14,0,0.0,172.28,Cloudy,0,5,S2
2024-06-14,P0074,Product_74,Vegetables,63.05,73.54,7.52,42,3,4,0,0.0,73.54,Cloudy,0,3,S4
2024-06-14,P0075,Product_75,Beverages,51.31,74.88,7.04,99,11,11,1,8.04,68.86,Cloudy,0,6,S2
2024-06-14,P0076,Product_76,Vegetables,123.51,148.88,6.37,170,18,14,0,0.0,148.88,Cloudy,0,4,S4
2024-06-14,P0077,Product_77,Dairy,76.62,112.35,6.16,52,6,1,0,0.0,112.35,Cloudy,0,3,S3
2024-06-14,P0078,Product_78,Beverages,166.04,195.75,6.76,51,3,7,0,0.0,195.75,Cloudy,0,2,S4
2024-06-14,P0079,Product_79,Dairy,158.52,208.73,5.22,176,16,5,1,26.21,154.02,Cloudy,0,5,S2
2024-06-14,P0080,Product_80,Vegetables,61.72,69.68,7.27,64,7,6,0,0.0,69.68,Cloudy,0,6,S2
2024-06-14,P0081,Product_81,Snacks,174.77,200.64,7.17,136,16,12,1,19.94,160.63,Cloudy,0,3,S4
2024-06-14,P0082,Product_82,Bakery,62.2,81.66,9.18,64,8,13,0,0.0,81.66,Cloudy,0,4,S4
2024-06-14,P0083,Product_83,Vegetables,90.76,104.41,5.3,42,4,2,0,0.0,104.41,Cloudy,0,6,S1
2024-06-14,P0084,Product_84,Snacks,193.65,269.57,5.22,185,20,9,1,24.93,202.37,Cloudy,0,3,S2
2024-06-14,P0085,Product_85,Beverages,27.2,40.03,8.24,118,17,2,0,0.0,40.03,Cloudy,0,6,S3
2024-06-14,P0086,Product_86,Dairy,171.93,189.99,7.11,65,5,5,0,0.0,189.99,Cloudy,0,4,S2
2024-06-14,P0087,Product_87,Bakery,199.25,253.27,6.34,144,23,9,1,18.8,205.66,Cloudy,0,4,S5
2024-06-14,P0088,Product_88,Bakery,72.32,94.75,9.0,52,5,12,0,0.0,94.75,Cloudy,0,3,S3
2024-06-14,P0089,Product_89,Bakery,125.11,173.91,8.84,101,6,11,0,0.0,173.91,Cloudy,0,2,S3
2024-06-14,P0090,Product_90,Beverages,39.62,47.23,6.03,137,18,12,0,0.0,47.23,Cloudy,0,4,S4
2024-06-14,P0091,Product_91,Bakery,162.18,201.36,7.22,48,8,12,1,27.5,145.99,Cloudy,0,6,S3
2024-06-14,P0092,Product_92,Dairy,162.91,194.76,7.54,124,12,6,0,0.0,194.76,Cloudy,0,5,S4
2024-06-14,P0093,Product_93,Dairy,191.09,213.18,8.97,46,4,12,0,0.0,213.18,Cloudy,0,3,S2
2024-06-14,P0094,Product_94,Snacks,27.28,38.48,5.27,193,16,8,0,0.0,38.48,Cloudy,0,3,S4
2024-06-14,P0095,Product_95,Vegetables,147.88,188.77,5.85,135,14,13,0,0.0,188.77,Cloudy,0,2,S4
2024-06-14,P0096,Product_96,Vegetables,163.63,242.8,8.76,162,20,3,1,12.68,212.01,Cloudy,0,5,S1
2024-06-14,P0097,Product_97,Beverages,53.56,59.59,6.13,159,11,3,1,5.71,56.19,Cloudy,0,4,S2
2024-06-14,P0098,Product_98,Snacks,97.22,144.45,6.85,114,15,7,0,0.0,144.45,Cloudy,0,3,S1
2024-06-14,P0099,Product_99,Dairy,41.69,59.17,8.74,71,10,6,1,20.75,46.89,Cloudy,0,6,S1
2024-06-14,P0100,Product_100,Snacks,24.78,35.56,5.8,157,17,2,1,25.78,26.39,Cloudy,0,4,S1
2024-06-15,P0001,Product_1,Dairy,81.28,112.99,6.38,39,3,12,0,0.0,112.99,Snowy,1,6,S2
2024-06-15,P0002,Product_2,Vegetables,115.73,166.25,7.16,173,12,9,0,0.0,166.25,Snowy,1,3,S3
2024-06-15,P0003,Product_3,Beverages,197.95,289.02,5.93,147,10,8,1,29.37,204.13,Snowy,1,4,S1
2024-06-15,P0004,Product_4,Vegetables,179.66,251.81,6.29,154,7,3,1,21.7,197.17,Snowy,1,3,S5
2024-06-15,P0005,Product_5,Snacks,141.32,193.58,9.19,124,10,6,1,13.69,167.08,Snowy,1,2,S2
2024-06-15,P0006,Product_6,Snacks,100.18,118.22,5.02,30,3,14,0,0.0,118.22,Snowy,1,4,S5
2024-06-15,P0007,Product_7,Bakery,195.97,222.27,6.46,114,14,1,0,0.0,222.27,Snowy,1,5,S5
2024-06-15,P0008,Product_8,Snacks,42.86,47.27,8.25,147,11,2,1,21.4,37.15,Snowy,1,5,S4
2024-06-15,P0009,Product_9,Snacks,40.63,60.38,7.26,31,4,8,0,0.0,60.38,Snowy,1,4,S1
2024-06-15,P0010,Product_10,Bakery,46.49,51.74,5.92,176,27,4,0,0.0,51.74,Snowy,1,4,S2
2024-06-15,P0011,Product_11,Dairy,14.58,18.95,6.48,40,7,1,0,0.0,18.95,Snowy,1,5,S1
2024-06-15,P0012,Product_12,Dairy,20.12,24.06,7.28,64,11,11,0,0.0,24.06,Snowy,1,3,S3
2024-06-15,P0013,Product_13,Snacks,97.88,124.68,8.74,109,10,5,0,0.0,124.68,Snowy,1,2,S2
2024-06-15,P0014,Product_14,Dairy,145.83,204.86,8.14,145,19,12,0,0.0,204.86,Snowy,1,3,S1
2024-06-15,P0015,Product_15,Beverages,54.13,60.98,8.74,62,8,10,0,0.0,60.98,Snowy,1,6,S2
2024-06-15,P0016,Product_16,Dairy,172.47,195.1,6.71,102,20,3,0,0.0,195.1,Snowy,1,4,S2
2024-06-15,P0017,Product_17,Vegetables,143.21,185.11,7.59,143,16,5,1,14.54,158.2,Snowy,1,4,S4
2024-06-15,P0018,Product_18,Dairy,72.0,81.26,6.15,197,28,5,0,0.0,81.26,Snowy,1,4,S2
2024-06-15,P0019,Product_19,Bakery,18.43,25.63,6.32,120,10,2,1,22.89,19.76,Snowy,1,4,S5
2024-06-15,P0020,Product_20,Bakery,130.37,177.65,9.04,105,6,12,0,0.0,177.65,Snowy,1,2,S4
2024-06-15,P0021,Product_21,Snacks,39.65,43.74,7.12,124,9,10,0,0.0,43.74,Snowy,1,4,S5
2024-06-15,P0022,Product_22,Dairy,152.78,226.75,6.55,142,11,3,0,0.0,226.75,Snowy,1,2,S5
2024-06-15,P0023,Product_23,Beverages,79.42,101.53,6.94,179,15,2,1,11.77,89.58,Snowy,1,3,S1
2024-06-15,P0024,Product_24,Vegetables,128.92,179.67,6.92,186,15,10,0,0.0,179.67,Snowy,1,4,S2
2024-06-15,P0025,Product_25,Bakery,133.42,170.12,8.53,60,3,6,0,0.0,170.12,Snowy,1,2,S1
2024-06-15,P0026,Product_26,Beverages,145.09,184.36,9.28,158,18,4,0,0.0,184.36,Snowy,1,4,S5
2024-06-15,P0027,Product_27,Bakery,165.42,211.11,7.01,122,7,6,0,0.0,211.11,Snowy,1,2,S5
2024-06-15,P0028,Product_28,Dairy,65.39,93.87,7.32,197,22,11,0,0.0,93.87,Snowy,1,6,S5
2024-06-15,P0029,Product_29,Snacks,114.98,166.98,7.35,106,8,6,1,5.76,157.36,Snowy,1,2,S5
2024-06-15,P0030,Product_30,Dairy,166.6,187.62,9.14,98,9,13,0,0.0,187.62,Snowy,1,2,S3
2024-06-15,P0031,Product_31,Beverages,75.23,89.18,7.0,43,4,5,0,0.0,89.18,Snowy,1,5,S1
2024-06-15,P0032,Product_32,Beverages,179.11,230.36,9.09,37,2,3,0,0.0,230.36,Snowy,1,2,S3
2024-06-15,P0033,Product_33,Beverages,12.54,15.99,5.61,90,6,12,0,0.0,15.99,Snowy,1,5,S2
2024-06-15,P0034,Product_34,Snacks,125.82,169.02,5.18,166,26,12,1,7.19,156.87,Snowy,1,4,S3
2024-06-15,P0035,Product_35,Vegetables,46.11,57.57,9.05,65,8,11,0,0.0,57.57,Snowy,1,4,S5
2024-06-15,P0036,Product_36,Beverages,100.12,112.52,8.87,142,17,8,1,13.59,97.23,Snowy,1,2,S4
2024-06-15,P0037,Product_37,Dairy,164.56,229.97,5.5,70,13,6,0,0.0,229.97,Snowy,1,4,S2
2024-06-15,P0038,Product_38,Dairy,32.58,45.75,8.94,98,10,13,1,16.71,38.11,Snowy,1,4,S1
2024-06-15,P0039,Product_39,Beverages,54.14,80.64,7.95,112,6,7,0,0.0,80.64,Snowy,1,6,S2
2024-06-15,P0040,Product_40,Dairy,182.31,263.19,7.57,169,20,12,0,0.0,263.19,Snowy,1,2,S5
2024-06-15,P0041,Product_41,Bakery,111.83,142.31,6.5,161,12,10,0,0.0,142.31,Snowy,1,5,S1
2024-06-15,P0042,Product_42,Snacks,121.73,172.12,8.19,110,10,14,0,0.0,172.12,Snowy,1,5,S3
2024-06-15,P0043,Product_43,Snacks,140.68,172.7,5.05,141,15,14,0,0.0,172.7,Snowy,1,6,S1
2024-06-15,P0044,Product_44,Snacks,162.24,184.25,6.01,144,13,6,0,0.0,184.25,Snowy,1,5,S1
2024-06-15,P0045,Product_45,Snacks,48.71,61.76,6.03,126,12,8,0,0.0,61.76,Snowy,1,3,S1
2024-06-15,P0046,Product_46,Dairy,146.89,202.67,6.45,110,9,9,0,0.0,202.67,Snowy,1,4,S5
2024-06-15,P0047,Product_47,Vegetables,93.03,110.07,6.46,65,8,6,1,25.67,81.82,Snowy,1,4,S5
2024-06-15,P0048,Product_48,Snacks,85.28,98.34,8.02,102,5,4,0,0.0,98.34,Snowy,1,2,S1
2024-06-15,P0049,Product_49,Beverages,71.24,99.66,5.57,98,17,4,0,0.0,99.66,Snowy,1,3,S2
2024-06-15,P0050,Product_50,Bakery,58.98,68.71,5.11,193,23,1,0,0.0,68.71,Snowy,1,4,S2
2024-06-15,P0051,Product_51,Snacks,144.0,171.83,9.3,107,15,4,0,0.0,171.83,Snowy,1,6,S3
2024-06-15,P0052,Product_52,Bakery,173.03,203.5,5.93,57,3,4,1,11.25,180.61,Snowy,1,5,S3
2024-06-15,P0053,Product_53,Vegetables,63.64,72.15,9.49,117,10,11,0,0.0,72.15,Snowy,1,3,S2
2024-06-15,P0054,Product_54,Vegetables,125.83,188.74,8.11,91,8,11,0,0.0,188.74,Snowy,1,6,S3
2024-06-15,P0055,Product_55,Bakery,91.48,125.39,8.61,102,15,2,0,0.0,125.39,Snowy,1,4,S2
2024-06-15,P0056,Product_56,Dairy,107.61,130.12,8.68,84,8,12,1,23.06,100.11,Snowy,1,2,S2
2024-06-15,P0057,Product_57,Beverages,66.1,95.13,5.95,159,20,4,0,0.0,95.13,Snowy,1,6,S4
2024-06-15,P0058,Product_58,Beverages,64.47,91.7,6.71,185,17,1,1,21.85,71.66,Snowy,1,3,S4
2024-06-15,P0059,Product_59,Vegetables,122.85,178.07,5.14,176,22,5,0,0.0,178.07,Snowy,1,6,S4
2024-06-15,P0060,Product_60,Vegetables,61.17,79.32,6.85,66,6,6,0,0.0,79.32,Snowy,1,3,S3
2024-06-15,P0061,Product_61,Dairy,108.16,119.31,8.23,178,18,9,0,0.0,119.31,Snowy,1,5,S2
2024-06-15,P0062,Product_62,Snacks,147.05,185.28,5.35,66,3,11,0,0.0,185.28,Snowy,1,3,S4
2024-06-15,P0063,Product_63,Snacks,133.4,177.77,8.53,45,4,7,0,0.0,177.77,Snowy,1,3,S1
2024-06-15,P0064,Product_64,Vegetables,14.05,16.33,9.06,57,5,3,1,18.07,13.38,Snowy,1,3,S5
2024-06-15,P0065,Product_65,Vegetables,22.51,30.57,7.81,174,5,10,0,0.0,30.57,Snowy,1,6,S4
2024-06-15,P0066,Product_66,Dairy,176.97,236.5,9.43,153,24,2,1,9.4,214.27,Snowy,1,6,S4
2024-06-15,P0067,Product_67,Beverages,32.09,41.14,9.02,129,14,4,0,0.0,41.14,Snowy,1,2,S5
2024-06-15,P0068,Product_68,Snacks,73.93,81.33,6.93,169,13,9,1,28.75,57.95,Snowy,1,4,S3
2024-06-15,P0069,Product_69,Dairy,157.76,214.73,9.01,148,12,4,1,28.66,153.19,Snowy,1,2,S4
2024-06-15,P0070,Product_70,Beverages,81.86,120.31,5.58,123,10,8,0,0.0,120.31,Snowy,1,6,S3
2024-06-15,P0071,Product_71,Snacks,124.65,182.64,7.78,48,5,7,0,0.0,182.64,Snowy,1,5,S2
2024-06-15,P0072,Product_72,Vegetables,123.55,152.99,7.52,153,21,5,0,0.0,152.99,Snowy,1,2,S5
2024-06-15,P0073,Product_73,Vegetables,140.27,172.28,6.67,122,12,6,0,0.0,172.28,Snowy,1,3,S5
2024-06-15,P0074,Product_74,Vegetables,63.05,73.54,7.52,164,14,8,1,18.02,60.29,Snowy,1,5,S5
2024-06-15,P0075,Product_75,Beverages,51.31,74.88,7.04,191,21,6,0,0.0,74.88,Snowy,1,2,S4
2024-06-15,P0076,Product_76,Vegetables,123.51,148.88,6.37,119,12,2,0,0.0,148.88,Snowy,1,3,S3
2024-06-15,P0077,Product_77,Dairy,76.62,112.35,6.16,175,14,8,0,0.0,112.35,Snowy,1,5,S3
2024-06-15,P0078,Product_78,Beverages,166.04,195.75,6.76,138,7,7,1,28.55,139.86,Snowy,1,4,S1
2024-06-15,P0079,Product_79,Dairy,158.52,208.73,5.22,64,6,2,0,0.0,208.73,Snowy,1,2,S2
2024-06-15,P0080,Product_80,Vegetables,61.72,69.68,7.27,37,7,10,0,0.0,69.68,Snowy,1,4,S5
2024-06-15,P0081,Product_81,Snacks,174.77,200.64,7.17,92,8,3,0,0.0,200.64,Snowy,1,4,S3
2024-06-15,P0082,Product_82,Bakery,62.2,81.66,9.18,156,10,3,0,0.0,81.66,Snowy,1,2,S1
2024-06-15,P0083,Product_83,Vegetables,90.76,104.41,5.3,180,14,10,0,0.0,104.41,Snowy,1,3,S5
2024-06-15,P0084,Product_84,Snacks,193.65,269.57,5.22,40,3,14,0,0.0,269.57,Snowy,1,2,S5
2024-06-15,P0085,Product_85,Beverages,27.2,40.03,8.24,77,12,1,0,0.0,40.03,Snowy,1,6,S2
2024-06-15,P0086,Product_86,Dairy,171.93,189.99,7.11,99,9,1,1,5.52,179.5,Snowy,1,4,S5
2024-06-15,P0087,Product_87,Bakery,199.25,253.27,6.34,70,11,6,0,0.0,253.27,Snowy,1,3,S3
2024-06-15,P0088,Product_88,Bakery,72.32,94.75,9.0,171,20,4,0,0.0,94.75,Snowy,1,4,S2
2024-06-15,P0089,Product_89,Bakery,125.11,173.91,8.84,66,8,13,0,0.0,173.91,Snowy,1,4,S3
2024-06-15,P0090,Product_90,Beverages,39.62,47.23,6.03,150,13,8,0,0.0,47.23,Snowy,1,5,S2
2024-06-15,P0091,Product_91,Bakery,162.18,201.36,7.22,193,19,1,0,0.0,201.36,Snowy,1,2,S4
2024-06-15,P0092,Product_92,Dairy,162.91,194.76,7.54,56,9,4,1,22.4,151.13,Snowy,1,5,S4
2024-06-15,P0093,Product_93,Dairy,191.09,213.18,8.97,127,10,12,0,0.0,213.18,Snowy,1,3,S4
2024-06-15,P0094,Product_94,Snacks,27.28,38.48,5.27,172,21,7,0,0.0,38.48,Snowy,1,2,S1
2024-06-15,P0095,Product_95,Vegetables,147.88,188.77,5.85,145,13,13,0,0.0,188.77,Snowy,1,2,S3
2024-06-15,P0096,Product_96,Vegetables,163.63,242.8,8.76,69,3,9,0,0.0,242.8,Snowy,1,5,S2
2024-06-15,P0097,Product_97,Beverages,53.56,59.59,6.13,142,11,13,0,0.0,59.59,Snowy,1,4,S3
2024-06-15,P0098,Product_98,Snacks,97.22,144.45,6.85,122,8,6,0,0.0,144.45,Snowy,1,6,S3
2024-06-15,P0099,Product_99,Dairy,41.69,59.17,8.74,56,6,1,1,5.61,55.85,Snowy,1,5,S2
2024-06-15,P0100,Product_100,Snacks,24.78,35.56,5.8,182,14,12,0,0.0,35.56,Snowy,1,5,S2
2024-06-16,P0001,Product_1,Dairy,81.28,112.99,6.38,86,10,6,1,14.93,96.12,Cloudy,1,2,S1
2024-06-16,P0002,Product_2,Vegetables,115.73,166.25,7.16,191,23,10,0,0.0,166.25,Cloudy,1,6,S1
2024-06-16,P0003,Product_3,Beverages,197.95,289.02,5.93,182,19,10,1,10.36,259.08,Cloudy,1,3,S4
2024-06-16,P0004,Product_4,Vegetables,179.66,251.81,6.29,131,10,4,0,0.0,251.81,Cloudy,1,3,S3
2024-06-16,P0005,Product_5,Snacks,141.32,193.58,9.19,187,28,12,1,14.97,164.6,Cloudy,1,2,S2
2024-06-16,P0006,Product_6,Snacks,100.18,118.22,5.02,104,10,7,0,0.0,118.22,Cloudy,1,2,S2
2024-06-16,P0007,Product_7,Bakery,195.97,222.27,6.46,92,10,3,0,0.0,222.27,Cloudy,1,6,S1
2024-06-16,P0008,Product_8,Snacks,42.86,47.27,8.25,150,10,11,0,0.0,47.27,Cloudy,1,4,S4
2024-06-16,P0009,Product_9,Snacks,40.63,60.38,7.26,41,7,7,1,23.11,46.43,Cloudy,1,4,S1
2024-06-16,P0010,Product_10,Bakery,46.49,51.74,5.92,166,22,2,0,0.0,51.74,Cloudy,1,3,S4
2024-06-16,P0011,Product_11,Dairy,14.58,18.95,6.48,158,16,12,1,24.22,14.36,Cloudy,1,6,S2
2024-06-16,P0012,Product_12,Dairy,20.12,24.06,7.28,164,13,13,1,5.02,22.85,Cloudy,1,3,S1
2024-06-16,P0013,Product_13,Snacks,97.88,124.68,8.74,155,15,5,0,0.0,124.68,Cloudy,1,2,S5
2024-06-16,P0014,Product_14,Dairy,145.83,204.86,8.14,76,8,2,0,0.0,204.86,Cloudy,1,4,S1
2024-06-16,P0015,Product_15,Beverages,54.13,60.98,8.74,149,8,3,0,0.0,60.98,Cloudy,1,5,S2
2024-06-16,P0016,Product_16,Dairy,172.47,195.1,6.71,161,18,11,1,21.12,153.89,Cloudy,1,4,S1
2024-06-16,P0017,Product_17,Vegetables,143.21,185.11,7.59,58,8,13,0,0.0,185.11,Cloudy,1,4,S2
2024-06-16,P0018,Product_18,Dairy,72.0,81.26,6.15,76,10,12,0,0.0,81.26,Cloudy,1,5,S3
2024-06-16,P0019,Product_19,Bakery,18.43,25.63,6.32,42,4,4,0,0.0,25.63,Cloudy,1,6,S3
2024-06-16,P0020,Product_20,Bakery,130.37,177.65,9.04,164,10,11,0,0.0,177.65,Cloudy,1,5,S1
2024-06-16,P0021,Product_21,Snacks,39.65,43.74,7.12,125,13,10,1,29.58,30.8,Cloudy,1,2,S1
2024-06-16,P0022,Product_22,Dairy,152.78,226.75,6.55,114,10,14,1,23.98,172.38,Cloudy,1,5,S3
2024-06-16,P0023,Product_23,Beverages,79.42,101.53,6.94,81,10,10,1,14.1,87.21,Cloudy,1,3,S4
2024-06-16,P0024,Product_24,Vegetables,128.92,179.67,6.92,96,7,11,0,0.0,179.67,Cloudy,1,4,S1
2024-06-16,P0025,Product_25,Bakery,133.42,170.12,8.53,143,16,4,0,0.0,170.12,Cloudy,1,4,S1
